state,state_abbv,county,city,zip,Mean,median_household_income
Texas,TX,Anderson County,The Woodlands,77381,154907,159921
Texas,TX,Anderson County,Rockport,78381,0,0
Texas,TX,Anderson County,Conroe,77385,135775,124210
Texas,TX,Anderson County,Conroe,77302,48701,42091
Texas,TX,Anderson County,Conroe,77304,79831,64826
Texas,TX,Anderson County,Houston,77060,74956,53516
Texas,TX,Anderson County,Dumas,79029,64178,50958
Texas,TX,Anderson County,Nacogdoches,75963,65466,61491
Texas,TX,Anderson County,Corsicana,75110,55006,43721
Texas,TX,Anderson County,Newton,75966,50017,33675
Texas,TX,Anderson County,San Antonio,78213,34769,29160
Texas,TX,Anderson County,Corpus Christi,78408,42163,31814
Texas,TX,Anderson County,Corpus Christi,78416,35826,29790
Texas,TX,Anderson County,Corpus Christi,78411,48127,36572
Texas,TX,Anderson County,Corpus Christi,78412,64034,48863
Texas,TX,Anderson County,Corpus Christi,78414,79672,75854
Texas,TX,Anderson County,Corpus Christi,78410,82333,68652
Texas,TX,Anderson County,Corpus Christi,78413,74671,66261
Texas,TX,Anderson County,Corpus Christi,78410,111103,94928
Texas,TX,Anderson County,Perryton,79070,92270,75485
Texas,TX,Anderson County,Orange,77631,83712,66008
Texas,TX,Anderson County,San Antonio,78240,46456,37348
Texas,TX,Anderson County,Vidor,77662,59342,47703
Texas,TX,Anderson County,Mineral Wells,76067,41110,34106
Texas,TX,Anderson County,Weatherford,76086,69111,64458
Texas,TX,Anderson County,Weatherford,76087,74031,53260
Texas,TX,Anderson County,Bovina,79009,56320,42869
Texas,TX,Anderson County,Onalaska,77360,59799,48974
Texas,TX,Anderson County,Amarillo,79103,51872,43390
Texas,TX,Anderson County,Amarillo,79107,40681,36240
Texas,TX,Anderson County,Amarillo,79109,43408,24392
Texas,TX,Anderson County,Presidio,79845,35152,25804
Texas,TX,Anderson County,San Antonio,78250,68159,62022
Texas,TX,Anderson County,Amarillo,79110,55509,47505
Texas,TX,Anderson County,Amarillo,79109,75154,67509
Texas,TX,Anderson County,Amarillo,79118,87790,88858
Texas,TX,Anderson County,Pecos,79772,55668,41474
Texas,TX,Anderson County,Hearne,77859,49772,43892
Texas,TX,Anderson County,Rockwall,75032,101118,93785
Texas,TX,Anderson County,Henderson,75653,63128,44888
Texas,TX,Anderson County,Pineland,75968,46596,31351
Texas,TX,Anderson County,Aransas Pass,78336,57811,43497
Texas,TX,Anderson County,Sinton,78387,68470,60365
Texas,TX,Anderson County,San Antonio,78254,85489,81129
Texas,TX,Anderson County,Snyder,79549,78421,65983
Texas,TX,Anderson County,Tyler,75707,39608,34841
Texas,TX,Anderson County,Tyler,75701,81076,56270
Texas,TX,Anderson County,Canton,75103,69726,58546
Texas,TX,Anderson County,Bullard,75757,78281,64933
Texas,TX,Anderson County,Tyler,75704,0,0
Texas,TX,Anderson County,Roma,78584,31394,20856
Texas,TX,Anderson County,Breckenridge,76424,67800,56637
Texas,TX,Anderson County,Fort Worth,76106,43934,39455
Texas,TX,Anderson County,Fort Worth,76103,75311,49602
Texas,TX,Anderson County,San Antonio,78249,61578,55359
Texas,TX,Anderson County,Fort Worth,76107,77401,56367
Texas,TX,Anderson County,Fort Worth,76107,86901,71867
Texas,TX,Anderson County,Fort Worth,76109,75785,56015
Texas,TX,Anderson County,Fort Worth,76105,33179,25995
Texas,TX,Anderson County,Fort Worth,76131,71295,61083
Texas,TX,Anderson County,Fort Worth,76133,60204,53813
Texas,TX,Anderson County,Fort Worth,76133,59138,52015
Texas,TX,Anderson County,Fort Worth,76119,45773,41318
Texas,TX,Anderson County,Fort Worth,76118,89889,81579
Texas,TX,Anderson County,Fort Worth,76179,54856,48306
Texas,TX,Anderson County,San Antonio,78249,81888,76467
Texas,TX,Anderson County,Fort Worth,76114,46878,40469
Texas,TX,Anderson County,Fort Worth,76116,88898,81336
Texas,TX,Anderson County,Fort Worth,76123,73020,70656
Texas,TX,Anderson County,Fort Worth,76028,73453,72177
Texas,TX,Anderson County,Mansfield,76063,141323,139921
Texas,TX,Anderson County,Arlington,76013,64815,55410
Texas,TX,Anderson County,Arlington,76015,56920,51421
Texas,TX,Anderson County,Grand Prairie,75052,92416,84712
Texas,TX,Anderson County,Grand Prairie,75054,122505,118348
Texas,TX,Anderson County,Arlington,76012,111458,100821
Texas,TX,Anderson County,San Antonio,78006,120859,112341
Texas,TX,Anderson County,North Richland Hills,76180,99215,96683
Texas,TX,Anderson County,North Richland Hills,76180,77795,62007
Texas,TX,Anderson County,Ft Worth,76040,76948,55454
Texas,TX,Anderson County,Colleyville,76034,154141,154112
Texas,TX,Anderson County,Bedford,76021,92925,83573
Texas,TX,Anderson County,Grapevine,76051,57153,43906
Texas,TX,Anderson County,Keller,76248,103374,95452
Texas,TX,Anderson County,Keller,76248,81867,60019
Texas,TX,Anderson County,Fort Worth,76137,70194,58148
Texas,TX,Anderson County,Fort Worth,76179,78875,71773
Texas,TX,Anderson County,San Antonio,78212,48240,42865
Texas,TX,Anderson County,Arlington,76012,50211,35125
Texas,TX,Anderson County,Arlington,76010,35779,25075
Texas,TX,Anderson County,Arlington,76013,67254,52542
Texas,TX,Anderson County,Fort Worth,76104,52297,23217
Texas,TX,Anderson County,Abilene,79603,46709,33970
Texas,TX,Anderson County,Abilene,79602,33630,27844
Texas,TX,Anderson County,Abilene,79606,40188,36234
Texas,TX,Anderson County,Merkel,79536,58162,44270
Texas,TX,Anderson County,Mount Pleasant,75455,63326,52197
Texas,TX,Anderson County,San Angelo,76905,69504,61533
Texas,TX,Anderson County,San Antonio,78213,119001,102522
Texas,TX,Anderson County,San Angelo,76903,50604,32540
Texas,TX,Anderson County,Austin,78731,102000,81735
Texas,TX,Anderson County,Austin,78722,81858,64131
Texas,TX,Anderson County,Austin,78702,73964,62007
Texas,TX,Anderson County,Austin,78704,61893,43632
Texas,TX,Anderson County,Austin,78703,139645,127875
Texas,TX,Anderson County,Austin,78750,111073,83417
Texas,TX,Anderson County,Austin,78738,115087,101341
Texas,TX,Anderson County,Austin,78713,69082,66397
Texas,TX,Anderson County,Austin,78738,116427,97872
Texas,TX,Anderson County,San Antonio,78216,41885,35437
Texas,TX,Anderson County,Austin,78738,107572,95282
Texas,TX,Anderson County,Austin,78758,42699,32622
Texas,TX,Anderson County,Pleasanton,78064,78521,68860
Texas,TX,Anderson County,Austin,78758,49975,35937
Texas,TX,Anderson County,Austin,78754,68602,62988
Texas,TX,Anderson County,Austin,78758,67651,54254
Texas,TX,Anderson County,Pflugerville,78660,53035,46352
Texas,TX,Anderson County,Austin,78746,169051,198202
Texas,TX,Anderson County,Austin,78704,56958,46870
Texas,TX,Anderson County,San Marcos,78667,70737,64238
Texas,TX,Anderson County,Austin,78741,49532,36527
Texas,TX,Anderson County,New Braunfels,78130,129530,300000
Texas,TX,Anderson County,Del Valle,78617,0,0
Texas,TX,Anderson County,Austin,78748,72928,67891
Texas,TX,Anderson County,Austin,78744,63953,59258
Texas,TX,Anderson County,Trinity,75862,50013,36934
Texas,TX,Anderson County,Gladewater,75647,60628,43022
Texas,TX,Anderson County,Uvalde,78802,53462,42386
Texas,TX,Anderson County,Comstock,78837,71361,44164
Texas,TX,Anderson County,Martin's Mill,75754,58849,48877
Texas,TX,Anderson County,Victoria,77902,47425,28328
Texas,TX,Anderson County,Victoria,77902,72483,62821
Texas,TX,Anderson County,San Antonio,78258,119962,116393
Texas,TX,Anderson County,Huntsville,77320,59747,37098
Texas,TX,Anderson County,Waller,77484,77739,68259
Texas,TX,Anderson County,Lewisville,75029,37509,20056
Texas,TX,Anderson County,Laredo,78040,27939,22231
Texas,TX,Anderson County,Laredo,78043,40465,26670
Texas,TX,Anderson County,Laredo,78041,78506,67139
Texas,TX,Anderson County,Laredo,78041,37881,29595
Texas,TX,Anderson County,Laredo,78046,59665,48226
Texas,TX,Anderson County,Laredo,78041,0,0
Texas,TX,Anderson County,El Campo,77437,50042,41722
Texas,TX,Anderson County,San Antonio,78227,51006,47450
Texas,TX,Anderson County,Wichita Falls,76301,53332,40384
Texas,TX,Anderson County,Wichita Falls,76308,71371,44043
Texas,TX,Anderson County,Wichita Falls,76305,37617,32172
Texas,TX,Anderson County,Wichita Falls,76311,0,0
Texas,TX,Anderson County,Los Fresnos,78566,0,0
Texas,TX,Anderson County,Georgetown,78628,54491,43589
Texas,TX,Anderson County,Leander,78641,78623,67762
Texas,TX,Anderson County,Cedar Park,78613,91240,74374
Texas,TX,Anderson County,Austin,78729,53187,46069
Texas,TX,Anderson County,Austin,78717,76178,61777
Texas,TX,Anderson County,Whitney,76692,70046,60043
Texas,TX,Anderson County,Round Rock,78664,136485,127787
Texas,TX,Anderson County,Thrall,76578,70857,62991
Texas,TX,Anderson County,Round Rock,78664,56867,47317
Texas,TX,Anderson County,La Vernia,78121,68628,57811
Texas,TX,Anderson County,Poth,78147,78608,61666
Texas,TX,Anderson County,Paradise,76073,76843,62292
Texas,TX,Anderson County,Quitman,75783,49087,40881
Texas,TX,Anderson County,Graham,76450,59992,38476
Texas,TX,Anderson County,Frankston,75763,61645,300000
Texas,TX,Anderson County,Palestine,75802,50294,41233
Texas,TX,Anderson County,Texarkana,75503,80585,67637
Texas,TX,Anderson County,Palestine,75802,70334,32090
Texas,TX,Anderson County,Elkhart,75839,58968,52839
Texas,TX,Anderson County,Andrews,79714,77651,300000
Texas,TX,Anderson County,Pollok,75969,51605,300000
Texas,TX,Anderson County,Lufkin,75904,79508,65119
Texas,TX,Anderson County,Lufkin,75901,44316,39638
Texas,TX,Anderson County,Lufkin,75904,96045,52475
Texas,TX,Anderson County,Diboll,75941,49050,42251
Texas,TX,Anderson County,Rockport,78381,61027,36662
Texas,TX,Anderson County,Rockport,78381,61895,29751
Texas,TX,Anderson County,Dekalb,75559,57771,45932
Texas,TX,Anderson County,Wichita Falls,76310,78117,81165
Texas,TX,Anderson County,Claude,79019,58260,53671
Texas,TX,Anderson County,Poteet,78065,66643,53502
Texas,TX,Anderson County,Charlotte,78011,69528,56774
Texas,TX,Anderson County,Sealy,77474,45883,40271
Texas,TX,Anderson County,Bellville,77418,93033,77358
Texas,TX,Anderson County,Pep,79353,54473,59298
Texas,TX,Anderson County,Bandera,78003,79448,52858
Texas,TX,Anderson County,Bastrop,78602,56463,41917
Texas,TX,Anderson County,Bastrop,78602,62086,57152
Texas,TX,Anderson County,Alvin,77511,98555,82317
Texas,TX,Anderson County,Smithville,78957,63098,43081
Texas,TX,Anderson County,Red Rock,78662,60919,56613
Texas,TX,Anderson County,Skidmore,78389,109325,300000
Texas,TX,Anderson County,Beeville,78102,42225,40743
Texas,TX,Anderson County,Beeville,78102,54061,56995
Texas,TX,Anderson County,Belton,76513,78796,70167
Texas,TX,Anderson County,Temple,76501,61486,62365
Texas,TX,Anderson County,Temple,76504,34868,25370
Texas,TX,Anderson County,Temple,76504,56624,300000
Texas,TX,Anderson County,Temple,76502,100774,85926
Texas,TX,Anderson County,Alvin,77511,74503,66586
Texas,TX,Anderson County,Belton,76513,35725,30199
Texas,TX,Anderson County,Belton,76513,88139,68507
Texas,TX,Anderson County,Harker Heights,76548,90355,84671
Texas,TX,Anderson County,Killeen,76543,46431,39948
Texas,TX,Anderson County,Killeen,76543,45160,300000
Texas,TX,Anderson County,Killeen,76543,49701,42211
Texas,TX,Anderson County,Killeen,76543,50285,41650
Texas,TX,Anderson County,Killeen,76541,30937,27453
Texas,TX,Anderson County,Killeen,76542,30944,26275
Texas,TX,Anderson County,Killeen,76549,67622,54292
Texas,TX,Anderson County,Danbury,77534,76977,67591
Texas,TX,Anderson County,Killeen,76549,67760,58778
Texas,TX,Anderson County,Ft Hood,76544,40894,37095
Texas,TX,Anderson County,Salado,76571,83486,300000
Texas,TX,Anderson County,Killeen,76540,0,0
Texas,TX,Anderson County,San Antonio,78207,17530,11692
Texas,TX,Anderson County,San Antonio,78234,70206,62395
Texas,TX,Anderson County,San Antonio,78209,107578,300000
Texas,TX,Anderson County,San Antonio,78234,46251,46222
Texas,TX,Anderson County,San Antonio,78209,71993,58759
Texas,TX,Anderson County,San Antonio,78209,83526,65777
Texas,TX,Anderson County,Freeport,77541,78072,57361
Texas,TX,Anderson County,San Antonio,78217,68695,52109
Texas,TX,Anderson County,San Antonio,78217,74919,300000
Texas,TX,Anderson County,Bandera,78003,57640,49100
Texas,TX,Anderson County,San Antonio,78217,81136,75702
Texas,TX,Anderson County,San Antonio,78232,83920,74753
Texas,TX,Anderson County,San Antonio,78247,77717,67513
Texas,TX,Anderson County,San Antonio,78217,37222,23473
Texas,TX,Anderson County,San Antonio,78233,93788,300000
Texas,TX,Anderson County,San Antonio,78218,59834,53579
Texas,TX,Anderson County,Converse,78109,95412,94132
Texas,TX,Anderson County,San Antonio,78239,40610,23409
Texas,TX,Anderson County,Freeport,77541,63657,49355
Texas,TX,Anderson County,Universal City,78148,62694,300000
Texas,TX,Anderson County,San Antonio,78233,74059,300000
Texas,TX,Anderson County,Universal City,78148,75455,67323
Texas,TX,Anderson County,San Antonio,78247,72995,70330
Texas,TX,Anderson County,San Antonio,78247,109285,300000
Texas,TX,Anderson County,Austin,78713,107195,300000
Texas,TX,Anderson County,San Antonio,78203,52314,32039
Texas,TX,Anderson County,San Antonio,78220,34941,28505
Texas,TX,Anderson County,San Antonio,78202,23651,23601
Texas,TX,Anderson County,San Antonio,78220,30647,23359
Texas,TX,Anderson County,Bryan,77803,34690,22104
Texas,TX,Anderson County,San Antonio,78220,36209,30417
Texas,TX,Anderson County,San Antonio,78219,62739,53020
Texas,TX,Anderson County,Schertz,78154,43880,36763
Texas,TX,Anderson County,Converse,78109,71949,67389
Texas,TX,Anderson County,San Antonio,78244,43753,47979
Texas,TX,Anderson County,San Antonio,78210,41484,34420
Texas,TX,Anderson County,San Antonio,78222,38050,33412
Texas,TX,Anderson County,San Antonio,78210,34723,25695
Texas,TX,Anderson County,San Antonio,78223,35232,29434
Texas,TX,Anderson County,San Antonio,78223,40528,28211
Texas,TX,Anderson County,College Station,77840,37113,21529
Texas,TX,Anderson County,San Antonio,78223,76727,72546
Texas,TX,Anderson County,San Antonio,78263,85048,300000
Texas,TX,Anderson County,San Antonio,78214,30246,16946
Texas,TX,Anderson County,San Antonio,78211,42511,34456
Texas,TX,Anderson County,San Antonio,78214,44417,300000
Texas,TX,Anderson County,San Antonio,78221,26137,19690
Texas,TX,Anderson County,San Antonio,78224,35569,25164
Texas,TX,Anderson County,San Antonio,78221,36814,32407
Texas,TX,Anderson County,San Antonio,78221,49811,58819
Texas,TX,Anderson County,San Antonio,78221,47993,43795
Texas,TX,Anderson County,College Station,77845,59296,48784
Texas,TX,Anderson County,San Antonio,78207,33835,25505
Texas,TX,Anderson County,San Antonio,78225,41289,26630
Texas,TX,Anderson County,San Antonio,78207,48373,30656
Texas,TX,Anderson County,San Antonio,78226,24210,17314
Texas,TX,Anderson County,San Antonio,78252,52219,47445
Texas,TX,Anderson County,San Antonio,78252,38789,39915
Texas,TX,Anderson County,San Antonio,78242,59655,49577
Texas,TX,Anderson County,San Antonio,78252,45080,34187
Texas,TX,Anderson County,San Antonio,78252,59370,44226
Texas,TX,Anderson County,San Antonio,78207,38130,29366
Texas,TX,Anderson County,College Station,77840,20684,14560
Texas,TX,Anderson County,San Antonio,78207,31024,27859
Texas,TX,Anderson County,San Antonio,78201,25451,22302
Texas,TX,Anderson County,San Antonio,78237,30998,22249
Texas,TX,Anderson County,San Antonio,78237,33191,24954
Texas,TX,Anderson County,San Antonio,78227,33456,26421
Texas,TX,Anderson County,San Antonio,78227,39112,34275
Texas,TX,Anderson County,San Antonio,78227,36116,37949
Texas,TX,Anderson County,San Antonio,78245,33555,31616
Texas,TX,Anderson County,San Antonio,78245,47747,36219
Texas,TX,Anderson County,San Antonio,78251,74883,69580
Texas,TX,Anderson County,Falfurrias,78355,36098,21513
Texas,TX,Anderson County,San Antonio,78252,61053,63515
Texas,TX,Anderson County,San Antonio,78251,97762,83038
Texas,TX,Anderson County,San Antonio,78253,106007,300000
Texas,TX,Anderson County,San Antonio,78201,67829,51853
Texas,TX,Anderson County,San Antonio,78201,31188,32263
Texas,TX,Anderson County,San Antonio,78228,63084,51772
Texas,TX,Anderson County,San Antonio,78201,83909,300000
Texas,TX,Anderson County,San Antonio,78229,54474,48900
Texas,TX,Anderson County,San Antonio,78213,35875,33824
Texas,TX,Anderson County,San Antonio,78229,40096,35811
Texas,TX,Anderson County,Brownwood,76801,55620,47471
Texas,TX,Anderson County,San Antonio,78230,97564,70343
Texas,TX,Anderson County,San Antonio,78230,62577,57598
Texas,TX,Anderson County,San Antonio,78240,33975,25692
Texas,TX,Anderson County,San Antonio,78240,61980,56827
Texas,TX,Anderson County,San Antonio,78254,54528,47674
Texas,TX,Anderson County,San Antonio,78250,85963,300000
Texas,TX,Anderson County,San Antonio,78250,53379,300000
Texas,TX,Anderson County,San Antonio,78249,113671,104134
Texas,TX,Anderson County,Helotes,78023,106871,96405
Texas,TX,Anderson County,San Antonio,78254,78674,300000
Texas,TX,Anderson County,Burnet,78611,53636,42954
Texas,TX,Anderson County,San Antonio,78249,39022,34723
Texas,TX,Anderson County,San Antonio,78230,106233,300000
Texas,TX,Anderson County,San Antonio,78249,64172,51699
Texas,TX,Anderson County,San Antonio,78249,71218,68469
Texas,TX,Anderson County,San Antonio,78257,130521,119312
Texas,TX,Anderson County,Fair Oaks Ranch,78015,142688,300000
Texas,TX,Anderson County,San Antonio,78201,44450,37347
Texas,TX,Anderson County,San Antonio,78201,39246,34484
Texas,TX,Anderson County,San Antonio,78201,42223,30810
Texas,TX,Anderson County,San Antonio,78201,151032,154851
Texas,TX,Anderson County,Lockhart,78644,45965,35041
Texas,TX,Anderson County,San Antonio,78213,45052,30551
Texas,TX,Anderson County,San Antonio,78213,31877,20075
Texas,TX,Anderson County,San Antonio,78216,58179,28209
Texas,TX,Anderson County,San Antonio,78231,90040,83420
Texas,TX,Anderson County,San Antonio,78213,39579,30804
Texas,TX,Anderson County,San Antonio,78249,84285,76142
Texas,TX,Anderson County,San Antonio,78232,129867,300000
Texas,TX,Anderson County,San Antonio,78258,160215,174291
Texas,TX,Anderson County,San Antonio,78258,174865,300000
Texas,TX,Anderson County,San Antonio,78258,89510,72240
Texas,TX,Anderson County,Clyde,79510,52183,42859
Texas,TX,Anderson County,San Antonio,78209,66269,43049
Texas,TX,Anderson County,New Braunfels,78130,0,0
Texas,TX,Anderson County,Bastrop,78602,79405,64948
Texas,TX,Anderson County,Blanco,78606,69478,44979
Texas,TX,Anderson County,Whitney,76692,75737,60197
Texas,TX,Anderson County,Texarkana,75503,36073,32607
Texas,TX,Anderson County,Texarkana,75501,30549,23860
Texas,TX,Anderson County,Texarkana,75501,23379,19025
Texas,TX,Anderson County,Nash,75569,78469,73956
Texas,TX,Anderson County,Texarkana,75501,35660,300000
